txn_id,txn_date,description,amount,dr_cr,balance,normalized_description,transaction_type,type_matched,type_score,type_rule,merchant_name,category
T000245,15/08/24,UPI/DR/29363237/GOIBIBO*BILL PAY,3300.89,DR,-188438.89,UPI DR 29363237 GOIBIBO BILL PAY,UPI,UPI,1,regex,GOIBIBO BILL PAY,Other
T000266,15/08/24,POS PURCHASE RELIANCE TRENDS,3053.61,DR,-302453.9,POS PURCHASE RELIANCE TRENDS,CARD,POS,1,regex,RELIANCE TRENDS,Other
T000268,19/08/24,ACH DR MUTUAL FUND SIP,21107.27,DR,-327270.6,ACH DR MUTUAL FUND SIP,ACH-DR,ACH DR,1,regex,MUTUAL FUND SIP,investment
T000271,17/08/24,UPI/CR/58258264/FRND TRNSFR FROM SUNITA D,599.94,CR,-326839.6,UPI CR 58258264 FRND TRNSFR FROM SUNITA D,UPI,UPI,1,regex,FRND TRNSFR FROM,Other
T000273,19/08/24,IMPS/DR/39410942/GPAY MERCHANT,1419.44,DR,-337911.97,IMPS DR 39410942 GPAY MERCHANT,IMPS,IMPS,1,regex,GPAY MERCHANT,Other
T000276,16/08/24,IMPS/DR/30112846/GAS BILL,437.1,DR,-217803.31,IMPS DR 30112846 GAS BILL,IMPS,IMPS,1,regex,GAS BILL,Other
T000281,18/08/24,IMPS/DR/96688655/ELECTRICITY BILL,1400.76,DR,-234822.17,IMPS DR 96688655 ELECTRICITY BILL,IMPS,IMPS,1,regex,ELECTRICITY BILL,Other
T000286,15/08/24,UPI/DR/23542127/PHARMEASY*CABS1797,1299.2,DR,-275795.49,UPI DR 23542127 PHARMEASY CABS1797,UPI,UPI,1,regex,PHARMEASY,medicine
T000291,17/08/24,ACH DR MUTUAL FUND SIP,11685.83,DR,-305619.24,ACH DR MUTUAL FUND SIP,ACH-DR,ACH DR,1,regex,MUTUAL FUND SIP,investment
T000292,16/08/24,UPI/DR/82199509/PAID TO NEHA M/SBIBANK,4301.95,DR,-309921.19,UPI DR 82199509 PAID TO NEHA M SBIBANK,UPI,UPI,1,regex,NEHA M SBIBANK,Other
T000295,19/08/24,UPI/CR/91197624/FRND TRNSFR FROM PRIYA S,4025.21,CR,-312931.03,UPI CR 91197624 FRND TRNSFR FROM PRIYA S,UPI,UPI,1,regex,FRND TRNSFR FROM,Other
T000296,16/08/24,ACH DR INSURANCE PREMIUM-LIC,22997.87,DR,-335928.9,ACH DR INSURANCE PREMIUM LIC,ACH-DR,ACH DR,1,regex,INSURANCE PREMIUM LIC,Other
T000298,19/08/24,UPI/DR/84098828/IRCTC TICKET BKNG,3138.19,DR,-344677.76,UPI DR 84098828 IRCTC TICKET BKNG,UPI,UPI,1,regex,IRCTC TICKET BKNG,Other
T000303,19/08/24,UPI/DR/57268285/PAID TO POOJA R/ICICIBANK,4592.81,DR,-372346.5,UPI DR 57268285 PAID TO POOJA R ICICIBANK,UPI,UPI,1,regex,POOJA R ICICIBANK,Other
T000305,19/08/24,UPI/DR/30270856/PAID TO POOJA R/SBIBANK,396.21,DR,-372942.82,UPI DR 30270856 PAID TO POOJA R SBIBANK,UPI,UPI,1,regex,POOJA R SBIBANK,Other
T000306,19/08/24,ACH DR MUTUAL FUND SIP,2766.65,DR,-375709.47,ACH DR MUTUAL FUND SIP,ACH-DR,ACH DR,1,regex,MUTUAL FUND SIP,investment
T000308,19/08/24,ACH CR INTEREST CREDIT,232.34,CR,-379527.35,ACH CR INTEREST CREDIT,ACH-CR,ACH CR,1,regex,INTEREST,Other
T000313,17/08/24,UPI/DR/19978827/PHARMEASY/1539,978.84,DR,-326324.63,UPI DR 19978827 PHARMEASY 1539,UPI,UPI,1,regex,PHARMEASY,medicine
T000315,16/08/24,IMPS/DR/86060638/ELECTRICITY BILL,2291.27,DR,-327683.47,IMPS DR 86060638 ELECTRICITY BILL,IMPS,IMPS,1,regex,ELECTRICITY BILL,Other
T000325,18/08/24,UPI/DR/46024950/PAID TO PRIYA S/ICICIBANK,2229.91,DR,-376541.88,UPI DR 46024950 PAID TO PRIYA S ICICIBANK,UPI,UPI,1,regex,PRIYA S ICICIBANK,Other
T000333,18/08/24,POS 5961 SWIPE AT RELIANCE TRENDS,9948.21,DR,-476385.22,POS 5961 SWIPE AT RELIANCE TRENDS,CARD,POS,1,regex,RELIANCE TRENDS,Other
T000336,18/08/24,ACH DR MUTUAL FUND SIP,24253.25,DR,-503856.78,ACH DR MUTUAL FUND SIP,ACH-DR,ACH DR,1,regex,MUTUAL FUND SIP,investment
T000337,19/08/24,UPI/DR/23234748/PAID TO NEHA M/AXISBANK,1933.19,DR,-505789.97,UPI DR 23234748 PAID TO NEHA M AXISBANK,UPI,UPI,1,regex,NEHA M AXISBANK,Other
T000342,19/08/24,UPI/DR/33414716/PHARMEASY*RIDE8570,1236.09,DR,-520403.95,UPI DR 33414716 PHARMEASY RIDE8570,UPI,UPI,1,regex,PHARMEASY,medicine
T000345,19/08/24,POS 8496 SWIPE AT RELIANCE TRENDS,10126.38,DR,-535762.25,POS 8496 SWIPE AT RELIANCE TRENDS,CARD,POS,1,regex,RELIANCE TRENDS,Other
T000349,17/08/24,UPI/DR/61500679/PAID TO POOJA R/KOTAKBANK,3497.82,DR,-549580.14,UPI DR 61500679 PAID TO POOJA R KOTAKBANK,UPI,UPI,1,regex,POOJA R KOTAKBANK,Other
T000356,20/08/24,UPI/DR/21674661/PAID TO NEHA M/ICICIBANK,4072.44,DR,-459959.71,UPI DR 21674661 PAID TO NEHA M ICICIBANK,UPI,UPI,1,regex,NEHA M ICICIBANK,Other
T000360,18/08/24,ACH CR INTEREST CREDIT,287.19,CR,-443008.1,ACH CR INTEREST CREDIT,ACH-CR,ACH CR,1,regex,INTEREST,Other
T000361,19/08/24,NEFT DR RENT PAYMENT TO LANDLORD,20374.34,DR,-463382.44,NEFT DR RENT PAYMENT TO LANDLORD,NEFT,NEFT,1,regex,RENT LANDLORD,Other
T000364,19/08/24,ACH DR MUTUAL FUND SIP,7401.17,DR,-487968.51,ACH DR MUTUAL FUND SIP,ACH-DR,ACH DR,1,regex,MUTUAL FUND SIP,investment
T000370,20/08/24,ACH DR INSURANCE PREMIUM-MAX LIFE,16060.95,DR,-573174.32,ACH DR INSURANCE PREMIUM MAX LIFE,ACH-DR,ACH DR,1,regex,INSURANCE PREMIUM MAX,Other
T000372,18/08/24,UPI/CR/21989814/FRND TRNSFR FROM AKASH,1844.13,CR,-581801.85,UPI CR 21989814 FRND TRNSFR FROM AKASH,UPI,UPI,1,regex,FRND TRNSFR FROM,Other
T000384,16/08/24,UPI/DR/30854365/IRCTC TICKET BKNG,3217.24,DR,-699983.6,UPI DR 30854365 IRCTC TICKET BKNG,UPI,UPI,1,regex,IRCTC TICKET BKNG,Other
T000386,17/08/24,UPI/DR/99399687/PAID TO RAMESH K/ICICIBANK,3537.35,DR,-709072.65,UPI DR 99399687 PAID TO RAMESH K ICICIBANK,UPI,UPI,1,regex,RAMESH K ICICIBANK,Other
T000391,17/08/24,UPI/CR/11649277/FRND TRNSFR FROM NEHA M,1826.24,CR,-716698.51,UPI CR 11649277 FRND TRNSFR FROM NEHA M,UPI,UPI,1,regex,FRND TRNSFR FROM,Other
T000398,16/08/24,ACH DR INSURANCE PREMIUM-STAR HEALTH,12235.95,DR,-780083.13,ACH DR INSURANCE PREMIUM STAR HEALTH,ACH-DR,ACH DR,1,regex,INSURANCE PREMIUM STAR,Other
T000399,19/08/24,ACH DR INSURANCE PREMIUM-STAR HEALTH,22702.71,DR,-802785.84,ACH DR INSURANCE PREMIUM STAR HEALTH,ACH-DR,ACH DR,1,regex,INSURANCE PREMIUM STAR,Other
T000403,18/08/24,NEFT DR RENT PAYMENT TO LANDLORD,23991.33,DR,-854333.76,NEFT DR RENT PAYMENT TO LANDLORD,NEFT,NEFT,1,regex,RENT LANDLORD,Other
T000407,17/08/24,IMPS/DR/83835976/GAS BILL,395.53,DR,-860425.11,IMPS DR 83835976 GAS BILL,IMPS,IMPS,1,regex,GAS BILL,Other
T000410,20/08/24,UPI/DR/54499873/PAID TO POOJA R/OKHDFCBANK,923.15,DR,-867528.3,UPI DR 54499873 PAID TO POOJA R OKHDFCBANK,UPI,UPI,1,regex,POOJA R OKHDFCBANK,Other
T000416,19/08/24,UPI/DR/90143600/PAID TO RAJESH KUMAR/OKHDFCBANK,4062.4,DR,-957747.6,UPI DR 90143600 PAID TO RAJESH KUMAR OKHDFCBANK,UPI,UPI,1,regex,RAJESH KUMAR OKHDFCBANK,Other
T000420,16/08/24,IMPS/DR/35264294/GPAY MERCHANT,1522.27,DR,-973332.3,IMPS DR 35264294 GPAY MERCHANT,IMPS,IMPS,1,regex,GPAY MERCHANT,Other
T000423,18/08/24,UPI/DR/24887509/IRCTC TICKET BKNG,7690.39,DR,-981138.41,UPI DR 24887509 IRCTC TICKET BKNG,UPI,UPI,1,regex,IRCTC TICKET BKNG,Other
T000424,17/08/24,UPI/DR/63095937/IRCTC TICKET BKNG,2518.86,DR,-983657.27,UPI DR 63095937 IRCTC TICKET BKNG,UPI,UPI,1,regex,IRCTC TICKET BKNG,Other
T000433,16/08/24,ACH CR INTEREST CREDIT,478.72,CR,-1037257.54,ACH CR INTEREST CREDIT,ACH-CR,ACH CR,1,regex,INTEREST,Other
T000435,19/08/24,UPI/DR/22496299/PHARMEASY/8909,3552.07,DR,-1045260.47,UPI DR 22496299 PHARMEASY 8909,UPI,UPI,1,regex,PHARMEASY,medicine
T000436,17/08/24,UPI/DR/68277389/PAID TO PRIYA S/SBIBANK,1107.2,DR,-1046367.67,UPI DR 68277389 PAID TO PRIYA S SBIBANK,UPI,UPI,1,regex,PRIYA S SBIBANK,Other
T000440,18/08/24,NEFT CR TAX REFUND GOVT,94449.17,CR,-958860.12,NEFT CR TAX REFUND GOVT,NEFT,NEFT,1,regex,TAX GOVT,Other
T000442,16/08/24,UPI/CR/72419022/FRND TRNSFR FROM AMIT SHAH,1350.12,CR,-923498.89,UPI CR 72419022 FRND TRNSFR FROM AMIT SHAH,UPI,UPI,1,regex,FRND TRNSFR FROM,Other
T000443,19/08/24,NEFT DR RENT PAYMENT TO LANDLORD,31163.6,DR,-954662.49,NEFT DR RENT PAYMENT TO LANDLORD,NEFT,NEFT,1,regex,RENT LANDLORD,Other
T000444,19/08/24,IMPS/DR/84303190/ELECTRICITY BILL,2900.32,DR,-957562.81,IMPS DR 84303190 ELECTRICITY BILL,IMPS,IMPS,1,regex,ELECTRICITY BILL,Other
T000449,17/08/24,NEFT CR TAX REFUND GOVT,99567.26,CR,-878954.64,NEFT CR TAX REFUND GOVT,NEFT,NEFT,1,regex,TAX GOVT,Other
T000450,21/08/24,IMPS/DR/80137085/ELECTRICITY BILL,533.96,DR,-879488.6,IMPS DR 80137085 ELECTRICITY BILL,IMPS,IMPS,1,regex,ELECTRICITY BILL,Other
T000452,19/08/24,UPI/DR/97884113/PHARMEASY/8750,283.58,DR,-882387.86,UPI DR 97884113 PHARMEASY 8750,UPI,UPI,1,regex,PHARMEASY,medicine
T000461,19/08/24,UPI/DR/73697356/IRCTC TICKET BKNG,1433.58,DR,-949273.18,UPI DR 73697356 IRCTC TICKET BKNG,UPI,UPI,1,regex,IRCTC TICKET BKNG,Other
T000465,20/08/24,IMPS/DR/50998106/ELECTRICITY BILL,2569.6,DR,-958396.59,IMPS DR 50998106 ELECTRICITY BILL,IMPS,IMPS,1,regex,ELECTRICITY BILL,Other
T000474,19/08/24,UPI/DR/66434872/IRCTC TICKET BKNG,2195.39,DR,-1002585.7,UPI DR 66434872 IRCTC TICKET BKNG,UPI,UPI,1,regex,IRCTC TICKET BKNG,Other
T000477,18/08/24,UPI/DR/36883353/PHARMEASY*RIDE3346,1650.28,DR,-932614.09,UPI DR 36883353 PHARMEASY RIDE3346,UPI,UPI,1,regex,PHARMEASY,medicine
T000480,20/08/24,IMPS/DR/95025258/ELECTRICITY BILL,2899.45,DR,-967458.87,IMPS DR 95025258 ELECTRICITY BILL,IMPS,IMPS,1,regex,ELECTRICITY BILL,Other
T000481,21/08/24,UPI/CR/36764927/FRND TRNSFR FROM AKASH,3786.67,CR,-963672.2,UPI CR 36764927 FRND TRNSFR FROM AKASH,UPI,UPI,1,regex,FRND TRNSFR FROM,Other
T000485,18/08/24,NEFT DR RENT PAYMENT TO LANDLORD,29543.38,DR,-1002070.33,NEFT DR RENT PAYMENT TO LANDLORD,NEFT,NEFT,1,regex,RENT LANDLORD,Other
T000486,17/08/24,NEFT DR RENT PAYMENT TO LANDLORD,29222.2,DR,-1031292.53,NEFT DR RENT PAYMENT TO LANDLORD,NEFT,NEFT,1,regex,RENT LANDLORD,Other
T000487,17/08/24,UPI/DR/44331441/GOIBIBO*FLIGHT TKT,4812.3,DR,-1036104.83,UPI DR 44331441 GOIBIBO FLIGHT TKT,UPI,UPI,1,regex,GOIBIBO FLIGHT TKT,Other
T000491,18/08/24,UPI/DR/24262473/PAID TO NEHA M/SBIBANK,4174.34,DR,-1051903.23,UPI DR 24262473 PAID TO NEHA M SBIBANK,UPI,UPI,1,regex,NEHA M SBIBANK,Other
T000493,21/08/24,UPI/DR/11711195/PAID TO POOJA R/ICICIBANK,4752.29,DR,-1064224.79,UPI DR 11711195 PAID TO POOJA R ICICIBANK,UPI,UPI,1,regex,POOJA R ICICIBANK,Other
T000496,18/08/24,NEFT DR RENT PAYMENT TO LANDLORD,28267.1,DR,-1082620.86,NEFT DR RENT PAYMENT TO LANDLORD,NEFT,NEFT,1,regex,RENT LANDLORD,Other
T000499,20/08/24,UPI/CR/17871385/FRND TRNSFR FROM NEHA M,4557.02,CR,-1087798.16,UPI CR 17871385 FRND TRNSFR FROM NEHA M,UPI,UPI,1,regex,FRND TRNSFR FROM,Other
T000501,19/08/24,UPI/DR/25158211/MMT*FLIGHT TKT,647.19,DR,-1106503.56,UPI DR 25158211 MMT FLIGHT TKT,UPI,UPI,1,regex,MMT FLIGHT TKT,Other
T000503,18/08/24,ACH DR MUTUAL FUND SIP,17388.55,DR,-1079600.65,ACH DR MUTUAL FUND SIP,ACH-DR,ACH DR,1,regex,MUTUAL FUND SIP,investment
T000508,21/08/24,ACH DR MUTUAL FUND SIP,3306.22,DR,-1078095.81,ACH DR MUTUAL FUND SIP,ACH-DR,ACH DR,1,regex,MUTUAL FUND SIP,investment
T000509,20/08/24,ACH CR INTEREST CREDIT,671.87,CR,-1077423.94,ACH CR INTEREST CREDIT,ACH-CR,ACH CR,1,regex,INTEREST,Other
T000523,21/08/24,IMPS/DR/99544328/ELECTRICITY BILL,2444.08,DR,-977548.03,IMPS DR 99544328 ELECTRICITY BILL,IMPS,IMPS,1,regex,ELECTRICITY BILL,Other
T000530,21/08/24,UPI/DR/78967357/MMT*FLIGHT TKT,3513.79,DR,-961578.34,UPI DR 78967357 MMT FLIGHT TKT,UPI,UPI,1,regex,MMT FLIGHT TKT,Other
T000544,17/08/24,UPI/DR/92993446/PHARMEASY/1745,3534.32,DR,-1011666.18,UPI DR 92993446 PHARMEASY 1745,UPI,UPI,1,regex,PHARMEASY,medicine
T000554,19/08/24,IMPS/DR/85907105/ELECTRICITY BILL,589.05,DR,-1033526.87,IMPS DR 85907105 ELECTRICITY BILL,IMPS,IMPS,1,regex,ELECTRICITY BILL,Other
T000563,19/08/24,UPI/DR/75450221/PAID TO RAJESH KUMAR/SBIBANK,1246.69,DR,-947313.4,UPI DR 75450221 PAID TO RAJESH KUMAR SBIBANK,UPI,UPI,1,regex,RAJESH KUMAR SBIBANK,Other
T000565,22/08/24,POS SALE AT RELIANCE TRENDS,8763.75,DR,-963147.33,POS SALE AT RELIANCE TRENDS,CARD,POS,1,regex,RELIANCE TRENDS,Other
T000570,19/08/24,ACH DR MUTUAL FUND SIP,7240.84,DR,-995659.5,ACH DR MUTUAL FUND SIP,ACH-DR,ACH DR,1,regex,MUTUAL FUND SIP,investment
T000572,19/08/24,IMPS/DR/15260108/GPAY MERCHANT,848.95,DR,-999384.41,IMPS DR 15260108 GPAY MERCHANT,IMPS,IMPS,1,regex,GPAY MERCHANT,Other
T000576,18/08/24,IMPS/DR/19239937/ELECTRICITY BILL,483.42,DR,-1013588.27,IMPS DR 19239937 ELECTRICITY BILL,IMPS,IMPS,1,regex,ELECTRICITY BILL,Other
T000578,22/08/24,UPI/DR/81327320/PAID TO PRIYA S/AXISBANK,3331.02,DR,-1019745.14,UPI DR 81327320 PAID TO PRIYA S AXISBANK,UPI,UPI,1,regex,PRIYA S AXISBANK,Other
T000580,20/08/24,UPI/DR/74709513/PHARMEASY*CABS2600,2184.9,DR,-1026306.67,UPI DR 74709513 PHARMEASY CABS2600,UPI,UPI,1,regex,PHARMEASY,medicine
T000582,20/08/24,UPI/DR/10954835/PAID TO RAMESH K/AXISBANK,3307.28,DR,-1061533.11,UPI DR 10954835 PAID TO RAMESH K AXISBANK,UPI,UPI,1,regex,RAMESH K AXISBANK,Other
T000588,19/08/24,ACH CR INTEREST CREDIT,110.88,CR,-1073693.06,ACH CR INTEREST CREDIT,ACH-CR,ACH CR,1,regex,INTEREST,Other
T000589,22/08/24,UPI/DR/15067435/PHARMEASY*CABS9536,1503.7,DR,-1075196.76,UPI DR 15067435 PHARMEASY CABS9536,UPI,UPI,1,regex,PHARMEASY,medicine
T000592,21/08/24,UPI/DR/10038556/PAID TO RAJESH KUMAR/AXISBANK,1830.33,DR,-1080081.35,UPI DR 10038556 PAID TO RAJESH KUMAR AXISBANK,UPI,UPI,1,regex,RAJESH KUMAR AXISBANK,Other
T000602,21/08/24,UPI/DR/43513553/PAID TO PRIYA S/OKHDFCBANK,4608.92,DR,-1127969.68,UPI DR 43513553 PAID TO PRIYA S OKHDFCBANK,UPI,UPI,1,regex,PRIYA S OKHDFCBANK,Other
T000621,21/08/24,UPI/DR/23825676/PAID TO POOJA R/KOTAKBANK,363.74,DR,-1131511.26,UPI DR 23825676 PAID TO POOJA R KOTAKBANK,UPI,UPI,1,regex,POOJA R KOTAKBANK,Other
T000625,19/08/24,UPI/DR/72705646/IRCTC TICKET BKNG,4456.08,DR,-1163713.9,UPI DR 72705646 IRCTC TICKET BKNG,UPI,UPI,1,regex,IRCTC TICKET BKNG,Other
T000633,21/08/24,UPI/DR/34482277/IRCTC TICKET BKNG,1016.3,DR,-1189053.59,UPI DR 34482277 IRCTC TICKET BKNG,UPI,UPI,1,regex,IRCTC TICKET BKNG,Other
T000638,18/08/24,NEFT CR TAX REFUND GOVT,130811.33,CR,-1061856.73,NEFT CR TAX REFUND GOVT,NEFT,NEFT,1,regex,TAX GOVT,Other
T000641,19/08/24,UPI/DR/15662097/PAID TO RAJESH KUMAR/AXISBANK,3228.75,DR,-1078223.61,UPI DR 15662097 PAID TO RAJESH KUMAR AXISBANK,UPI,UPI,1,regex,RAJESH KUMAR AXISBANK,Other
T000647,19/08/24,NEFT DR RENT PAYMENT TO LANDLORD,22163.35,DR,-1089157.69,NEFT DR RENT PAYMENT TO LANDLORD,NEFT,NEFT,1,regex,RENT LANDLORD,Other
T000649,22/08/24,IMPS/DR/82963514/GAS BILL,898.44,DR,-1094466.59,IMPS DR 82963514 GAS BILL,IMPS,IMPS,1,regex,GAS BILL,Other
T000652,21/08/24,ACH DR MUTUAL FUND SIP,6772.06,DR,-1105487.95,ACH DR MUTUAL FUND SIP,ACH-DR,ACH DR,1,regex,MUTUAL FUND SIP,investment
T000653,18/08/24,IMPS/DR/92280734/ELECTRICITY BILL,1958.62,DR,-1107446.57,IMPS DR 92280734 ELECTRICITY BILL,IMPS,IMPS,1,regex,ELECTRICITY BILL,Other
T000656,18/08/24,UPI/DR/39624910/PAID TO NEHA M/AXISBANK,4649.18,DR,-1049034.91,UPI DR 39624910 PAID TO NEHA M AXISBANK,UPI,UPI,1,regex,NEHA M AXISBANK,Other
T000661,19/08/24,ACH DR INSURANCE PREMIUM-STAR HEALTH,10425.28,DR,-1097061.93,ACH DR INSURANCE PREMIUM STAR HEALTH,ACH-DR,ACH DR,1,regex,INSURANCE PREMIUM STAR,Other
T000662,20/08/24,UPI/DR/69460086/IRCTC TICKET BKNG,4468.14,DR,-1101530.07,UPI DR 69460086 IRCTC TICKET BKNG,UPI,UPI,1,regex,IRCTC TICKET BKNG,Other
T000666,22/08/24,UPI/DR/12912708/GOIBIBO*BILL PAY,4517.14,DR,-1116323.66,UPI DR 12912708 GOIBIBO BILL PAY,UPI,UPI,1,regex,GOIBIBO BILL PAY,Other
T000672,20/08/24,NEFT CR TAX REFUND GOVT,97752.17,CR,-1029474.66,NEFT CR TAX REFUND GOVT,NEFT,NEFT,1,regex,TAX GOVT,Other
T000673,22/08/24,UPI/DR/62731823/PHARMEASY/9269,541.41,DR,-1030016.07,UPI DR 62731823 PHARMEASY 9269,UPI,UPI,1,regex,PHARMEASY,medicine
T000686,23/08/24,UPI/DR/78255127/IRCTC TICKET BKNG,3954.6,DR,-953295.09,UPI DR 78255127 IRCTC TICKET BKNG,UPI,UPI,1,regex,IRCTC TICKET BKNG,Other
T000687,23/08/24,UPI/DR/36692577/PHARMEASY*CABS1352,294.79,DR,-953589.88,UPI DR 36692577 PHARMEASY CABS1352,UPI,UPI,1,regex,PHARMEASY,medicine
T000689,19/08/24,POS 5519 SWIPE AT RELIANCE TRENDS,13204.42,DR,-977122.11,POS 5519 SWIPE AT RELIANCE TRENDS,CARD,POS,1,regex,RELIANCE TRENDS,Other
T000690,20/08/24,UPI/DR/40277197/IRCTC TICKET BKNG,7192.83,DR,-984314.94,UPI DR 40277197 IRCTC TICKET BKNG,UPI,UPI,1,regex,IRCTC TICKET BKNG,Other
T000697,22/08/24,UPI/DR/20667011/PAID TO POOJA R/SBIBANK,1001.48,DR,-984883.15,UPI DR 20667011 PAID TO POOJA R SBIBANK,UPI,UPI,1,regex,POOJA R SBIBANK,Other
T000706,22/08/24,UPI/CR/88577462/FRND TRNSFR FROM NEHA M,2073.66,CR,-1039009.1,UPI CR 88577462 FRND TRNSFR FROM NEHA M,UPI,UPI,1,regex,FRND TRNSFR FROM,Other
T000719,21/08/24,UPI/DR/86687590/PAID TO POOJA R/KOTAKBANK,4676.07,DR,-955420.14,UPI DR 86687590 PAID TO POOJA R KOTAKBANK,UPI,UPI,1,regex,POOJA R KOTAKBANK,Other
T000720,22/08/24,IMPS/DR/52478375/GPAY MERCHANT,1881.44,DR,-957301.58,IMPS DR 52478375 GPAY MERCHANT,IMPS,IMPS,1,regex,GPAY MERCHANT,Other
T000721,20/08/24,ACH DR INSURANCE PREMIUM-STAR HEALTH,9390.74,DR,-966692.32,ACH DR INSURANCE PREMIUM STAR HEALTH,ACH-DR,ACH DR,1,regex,INSURANCE PREMIUM STAR,Other
T000723,19/08/24,UPI/DR/56929234/PAID TO NEHA M/SBIBANK,1346.65,DR,-964039.14,UPI DR 56929234 PAID TO NEHA M SBIBANK,UPI,UPI,1,regex,NEHA M SBIBANK,Other
T000735,23/08/24,UPI/DR/62021209/PAID TO RAMESH K/SBIBANK,4668.45,DR,-985664.18,UPI DR 62021209 PAID TO RAMESH K SBIBANK,UPI,UPI,1,regex,RAMESH K SBIBANK,Other
T000739,21/08/24,ACH CR INTEREST CREDIT,246.25,CR,-879679.51,ACH CR INTEREST CREDIT,ACH-CR,ACH CR,1,regex,INTEREST,Other
T000742,23/08/24,NEFT CR TAX REFUND GOVT,63793.21,CR,-822466.44,NEFT CR TAX REFUND GOVT,NEFT,NEFT,1,regex,TAX GOVT,Other
T000744,22/08/24,ACH CR INTEREST CREDIT,822.21,CR,-824114.81,ACH CR INTEREST CREDIT,ACH-CR,ACH CR,1,regex,INTEREST,Other
T000745,20/08/24,NEFT CR TAX REFUND GOVT,69327.89,CR,-754786.92,NEFT CR TAX REFUND GOVT,NEFT,NEFT,1,regex,TAX GOVT,Other
T000746,21/08/24,UPI/DR/92804565/IRCTC TICKET BKNG,3227.8,DR,-758014.72,UPI DR 92804565 IRCTC TICKET BKNG,UPI,UPI,1,regex,IRCTC TICKET BKNG,Other
T000749,20/08/24,IMPS/DR/19519256/ELECTRICITY BILL,1812.55,DR,-769334.6,IMPS DR 19519256 ELECTRICITY BILL,IMPS,IMPS,1,regex,ELECTRICITY BILL,Other
T000756,21/08/24,UPI/DR/92620697/PAID TO NEHA M/SBIBANK,1568.7,DR,-799605.9,UPI DR 92620697 PAID TO NEHA M SBIBANK,UPI,UPI,1,regex,NEHA M SBIBANK,Other
T000763,22/08/24,IMPS/DR/67137046/ELECTRICITY BILL,1700.95,DR,-852047.81,IMPS DR 67137046 ELECTRICITY BILL,IMPS,IMPS,1,regex,ELECTRICITY BILL,Other
T000769,22/08/24,UPI/DR/56109986/PAID TO POOJA R/AXISBANK,2612.05,DR,-905476.73,UPI DR 56109986 PAID TO POOJA R AXISBANK,UPI,UPI,1,regex,POOJA R AXISBANK,Other
T000772,20/08/24,UPI/DR/93794410/IRCTC TICKET BKNG,3955.37,DR,-928139.58,UPI DR 93794410 IRCTC TICKET BKNG,UPI,UPI,1,regex,IRCTC TICKET BKNG,Other
T000773,19/08/24,UPI/DR/47292234/PAID TO RAJESH KUMAR/SBIBANK,4303.51,DR,-932443.09,UPI DR 47292234 PAID TO RAJESH KUMAR SBIBANK,UPI,UPI,1,regex,RAJESH KUMAR SBIBANK,Other
T000779,22/08/24,UPI/DR/81194737/PAID TO RAJESH KUMAR/AXISBANK,1971.82,DR,-957517.07,UPI DR 81194737 PAID TO RAJESH KUMAR AXISBANK,UPI,UPI,1,regex,RAJESH KUMAR AXISBANK,Other
T000781,21/08/24,UPI/DR/23190487/PHARMEASY/7408,2359.43,DR,-977221.95,UPI DR 23190487 PHARMEASY 7408,UPI,UPI,1,regex,PHARMEASY,medicine
T000783,21/08/24,UPI/CR/23112905/FRND TRNSFR FROM SUNITA D,2235.25,CR,-978219.42,UPI CR 23112905 FRND TRNSFR FROM SUNITA D,UPI,UPI,1,regex,FRND TRNSFR FROM,Other
T000784,21/08/24,UPI/DR/35914696/PAID TO PRIYA S/OKHDFCBANK,4698.68,DR,-982918.1,UPI DR 35914696 PAID TO PRIYA S OKHDFCBANK,UPI,UPI,1,regex,PRIYA S OKHDFCBANK,Other
T000785,24/08/24,IMPS/DR/26103055/ELECTRICITY BILL,2003.54,DR,-984921.64,IMPS DR 26103055 ELECTRICITY BILL,IMPS,IMPS,1,regex,ELECTRICITY BILL,Other
T000786,20/08/24,UPI/DR/34731360/IRCTC TICKET BKNG,3815.6,DR,-988737.24,UPI DR 34731360 IRCTC TICKET BKNG,UPI,UPI,1,regex,IRCTC TICKET BKNG,Other
T000792,23/08/24,IMPS/DR/15078212/GPAY MERCHANT,2130.16,DR,-1042260.83,IMPS DR 15078212 GPAY MERCHANT,IMPS,IMPS,1,regex,GPAY MERCHANT,Other
T000794,22/08/24,UPI/DR/74701849/GOIBIBO*BILL PAY,7490.08,DR,-1052497.54,UPI DR 74701849 GOIBIBO BILL PAY,UPI,UPI,1,regex,GOIBIBO BILL PAY,Other
T000796,21/08/24,NEFT DR RENT PAYMENT TO LANDLORD,34350.26,DR,-1110988.16,NEFT DR RENT PAYMENT TO LANDLORD,NEFT,NEFT,1,regex,RENT LANDLORD,Other
T000797,23/08/24,ACH DR MUTUAL FUND SIP,4409.41,DR,-1115397.57,ACH DR MUTUAL FUND SIP,ACH-DR,ACH DR,1,regex,MUTUAL FUND SIP,investment
T000798,24/08/24,UPI/DR/14791343/PAID TO NEHA M/AXISBANK,2004.96,DR,-1117402.53,UPI DR 14791343 PAID TO NEHA M AXISBANK,UPI,UPI,1,regex,NEHA M AXISBANK,Other
T000801,20/08/24,NEFT DR RENT PAYMENT TO LANDLORD,24777.89,DR,-1149747.85,NEFT DR RENT PAYMENT TO LANDLORD,NEFT,NEFT,1,regex,RENT LANDLORD,Other
